,condition,ineq_condition,mobil_condition,ineq_quiz_ans,mobil_quiz_ans,exp_display_order,income_result_of_circumstances,equal_outcomes,govt_should_take_active_steps,ineq_is_a_serious_problem,how_to_fix_ineq_1st_choice,how_to_fix_ineq_2nd_choice,how_to_fix_ineq_3rd_choice,how_to_fix_ineq_4th_choice,how_to_fix_ineq_5th_choice,how_to_fix_ineq_text,high_earners_rarely_deserving,increase_taxes_on_millionares,increase_estate_tax,increase_min_wage,increase_aid_to_poor,increase_food_stamps,support_entrepreneurs,support_housing,outcome_display_order,gap_btw_rich_and_poor_increasing,children_have_worse_chances,mc_display_order,is_us_resident,state,gender,age,marital_status,has_children,race,education,employment_status,income,intergen_mobility_down,intragen_mobility_down,income_volatility,liberal_vs_conservative,democrat_vs_republican
1859,incr_ineq_incr_mobil,1.0,0.0,3,3,"['ineq', 'mobil']",1,0,4,5,3,2,1,5,4,Awareness and also changing how the govt handles it and deals with it,3,3,1,3,5,4,1,1,"['increase_min_wage', 'support_entrepreneurs', 'increase_food_stamps', 'increase_aid_to_poor', 'support_housing', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps']",3,1,"['ineq_mc', 'mobil_mc']",1,Florida,3,31,1,1,1,4,4,7,4,2,1,3,4
1860,decr_ineq_incr_mobil,0.0,0.0,3,2,"['ineq', 'mobil']",1,0,2,2,1,3,5,2,4,It is not the government's job to fix inequality.,1,3,2,2,2,2,0,0,"['income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'support_entrepreneurs', 'increase_aid_to_poor', 'increase_min_wage', 'increase_food_stamps', 'support_housing', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",2,1,"['mobil_mc', 'ineq_mc']",1,Nevada,3,71,0,0,1,6,6,7,3,1,1,1,4
1861,decr_ineq_decr_mobil,0.0,1.0,3,3,"['mobil', 'ineq']",1,1,5,4,1,2,3,5,4,"Equal pay for women. Insurance for all. Focus on equality for all ages, races, religions, genders. ",2,3,2,3,4,4,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'support_housing', 'increase_aid_to_poor', 'increase_food_stamps', 'support_entrepreneurs', 'increase_min_wage', 'high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares']",3,3,"['ineq_mc', 'mobil_mc']",1,Kentucky,3,59,1,0,1,7,6,7,2,2,1,4,2
1862,decr_ineq_decr_mobil,0.0,1.0,3,3,"['mobil', 'ineq']",1,1,5,5,5,1,2,4,3,They need to reform the whole system on wages and cut off the nonsensical right to work concept in the work force in the Southern states.,3,3,1,3,5,5,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'support_entrepreneurs', 'increase_food_stamps', 'increase_aid_to_poor', 'increase_min_wage', 'support_housing']",3,3,"['ineq_mc', 'mobil_mc']",1,Florida,2,28,0,0,4,4,1,6,5,5,3,3,1
1863,decr_ineq_decr_mobil,0.0,1.0,3,3,"['mobil', 'ineq']",0,0,4,3,2,1,3,4,5,create more jobs,1,3,1,3,3,3,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_food_stamps', 'increase_aid_to_poor', 'increase_min_wage', 'support_housing', 'support_entrepreneurs', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax']",3,3,"['mobil_mc', 'ineq_mc']",1,Massachusetts,3,69,1,0,1,3,6,7,2,3,1,3,2
1864,decr_ineq_incr_mobil,0.0,0.0,3,1,"['ineq', 'mobil']",0,0,3,5,2,4,3,5,1,"Tax the rich.

Promote and ensure that corporations are fairly paying, treating and hiring employees.

Create equal opportunities for people of all economic standings

Invest in education and make it attainable to all",2,3,2,3,5,4,1,1,"['high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'increase_min_wage', 'increase_aid_to_poor', 'increase_food_stamps', 'support_housing', 'support_entrepreneurs', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,3,"['ineq_mc', 'mobil_mc']",1,California,3,25,0,0,3,4,4,6,1,3,2,3,2
1865,incr_ineq_incr_mobil,1.0,0.0,1,3,"['mobil', 'ineq']",0,0,2,3,2,3,4,5,1,Tax the rich more and the poor less.,2,3,1,3,4,3,1,1,"['high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'support_housing', 'increase_min_wage', 'increase_food_stamps', 'support_entrepreneurs', 'increase_aid_to_poor', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes']",1,1,"['ineq_mc', 'mobil_mc']",1,New York,3,67,1,0,1,3,2,7,3,2,2,3,1
1866,decr_ineq_decr_mobil,0.0,1.0,3,3,"['mobil', 'ineq']",0,0,2,2,2,3,4,1,5,nothing every time the gov trys something it does not work,1,1,1,3,2,2,0,0,"['support_entrepreneurs', 'support_housing', 'increase_food_stamps', 'increase_min_wage', 'increase_aid_to_poor', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax']",2,3,"['ineq_mc', 'mobil_mc']",1,Minnesota,2,71,0,0,1,3,6,6,2,2,1,2,1
1867,decr_ineq_decr_mobil,0.0,1.0,1,3,"['ineq', 'mobil']",1,1,5,5,1,2,3,5,4,Get rid of Trump!!,3,3,2,3,5,4,0,1,"['govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_min_wage', 'increase_food_stamps', 'support_housing', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax']",3,3,"['mobil_mc', 'ineq_mc']",1,Maryland,3,61,1,1,1,3,4,1,3,5,3,3,3
1868,decr_ineq_decr_mobil,0.0,1.0,3,2,"['mobil', 'ineq']",0,0,1,3,1,3,4,2,5,there is not much to be done - it needs to be done by the people themselves,1,2,1,2,3,2,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'support_housing', 'increase_min_wage', 'increase_food_stamps', 'support_entrepreneurs', 'increase_aid_to_poor']",3,2,"['mobil_mc', 'ineq_mc']",1,Illinois,3,74,1,0,1,3,3,7,3,4,2,1,1
1869,incr_ineq_incr_mobil,1.0,0.0,2,2,"['mobil', 'ineq']",1,0,5,4,1,2,5,4,3,They should treat all people the same no matter their skin tone. ,2,2,2,3,4,4,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'support_entrepreneurs', 'increase_food_stamps', 'increase_aid_to_poor', 'support_housing', 'increase_min_wage']",3,3,"['mobil_mc', 'ineq_mc']",1,Wisconsin,3,26,0,1,2,5,4,1,4,4,1,3,2
1870,incr_ineq_incr_mobil,1.0,0.0,3,1,"['mobil', 'ineq']",0,0,3,4,5,1,2,4,3,lower prices ,1,2,2,3,4,4,0,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_min_wage', 'support_housing', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_food_stamps', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps']",3,3,"['mobil_mc', 'ineq_mc']",1,California,3,18,0,0,1,3,5,4,4,1,1,3,1
1871,incr_ineq_incr_mobil,1.0,0.0,3,3,"['mobil', 'ineq']",1,1,5,5,4,2,3,5,1,Remove our horrific president from office.,3,3,3,3,5,5,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'increase_food_stamps', 'increase_min_wage', 'support_housing', 'increase_aid_to_poor', 'support_entrepreneurs']",3,3,"['ineq_mc', 'mobil_mc']",1,Arizona,3,38,1,1,1,4,6,6,4,2,2,5,2
1872,incr_ineq_decr_mobil,1.0,1.0,2,1,"['ineq', 'mobil']",0,0,5,4,2,1,3,4,5,the government should setup committee in each state to look into it. By so doing they can come up with what will work for each state,1,3,2,3,5,5,1,1,"['increase_aid_to_poor', 'support_entrepreneurs', 'increase_min_wage', 'support_housing', 'increase_food_stamps', 'high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares', 'equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",1,1,"['mobil_mc', 'ineq_mc']",1,Texas,2,49,1,1,2,6,1,8,1,1,1,4,2
1873,decr_ineq_incr_mobil,0.0,0.0,3,3,"['mobil', 'ineq']",1,0,3,3,5,3,2,4,1,"create or enforce laws that are designed to prevent unfair treatment of employees due to their race, age, or sex",2,3,1,3,3,3,1,0,"['increase_food_stamps', 'increase_aid_to_poor', 'support_housing', 'support_entrepreneurs', 'increase_min_wage', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares']",2,1,"['mobil_mc', 'ineq_mc']",1,Texas,3,62,1,0,1,6,3,4,3,2,2,3,1
1874,incr_ineq_decr_mobil,1.0,1.0,1,2,"['mobil', 'ineq']",0,0,5,3,2,1,3,5,4,Everything should be equal for all that live in the US,3,3,2,3,5,3,1,1,"['income_result_of_circumstances', 'govt_should_take_active_steps', 'equal_outcomes', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_food_stamps', 'increase_min_wage', 'support_housing', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax']",3,1,"['mobil_mc', 'ineq_mc']",1,Maine,3,53,1,0,1,5,1,8,2,3,1,3,2
1875,decr_ineq_decr_mobil,0.0,1.0,2,1,"['mobil', 'ineq']",0,1,5,2,4,1,2,5,3,job training for those who make less so they can catch up with no excuses to their piers. also make sue big corporations have a balanced pay scale,1,2,2,3,3,3,0,1,"['income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'support_entrepreneurs', 'increase_food_stamps', 'increase_min_wage', 'support_housing', 'increase_aid_to_poor', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,1,"['mobil_mc', 'ineq_mc']",1,Missouri,3,59,0,0,1,3,1,4,2,1,1,1,1
1876,decr_ineq_decr_mobil,0.0,1.0,3,2,"['ineq', 'mobil']",0,0,1,3,3,4,5,2,1,I think the government should play a smaller role in our lives. ,1,3,1,3,4,4,1,1,"['increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'support_housing', 'increase_aid_to_poor', 'increase_min_wage', 'support_entrepreneurs', 'increase_food_stamps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,2,"['ineq_mc', 'mobil_mc']",1,Michigan,3,59,1,0,1,3,6,7,4,3,2,2,1
1877,decr_ineq_decr_mobil,0.0,1.0,2,1,"['mobil', 'ineq']",1,0,5,5,1,2,3,4,5,Provide equal opportunities.,2,3,2,3,5,5,1,1,"['support_housing', 'increase_aid_to_poor', 'increase_min_wage', 'support_entrepreneurs', 'increase_food_stamps', 'govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares']",3,1,"['mobil_mc', 'ineq_mc']",1,Maryland,2,41,1,1,2,4,1,7,4,4,1,5,3
1878,decr_ineq_incr_mobil,0.0,0.0,2,1,"['mobil', 'ineq']",1,1,5,2,2,1,3,5,4,don't know,2,3,2,3,2,3,1,1,"['income_result_of_circumstances', 'govt_should_take_active_steps', 'equal_outcomes', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_food_stamps', 'support_entrepreneurs', 'increase_aid_to_poor', 'increase_min_wage', 'support_housing', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",2,1,"['mobil_mc', 'ineq_mc']",1,Texas,3,50,0,1,1,5,6,1,3,4,1,4,2
1879,incr_ineq_incr_mobil,1.0,0.0,3,1,"['mobil', 'ineq']",0,0,3,3,1,3,2,4,5,I dont know,2,3,1,3,3,3,1,1,"['govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_aid_to_poor', 'increase_min_wage', 'support_housing', 'support_entrepreneurs', 'increase_food_stamps']",3,1,"['ineq_mc', 'mobil_mc']",1,Missouri,2,65,0,0,1,4,6,7,2,2,1,3,3
1880,incr_ineq_incr_mobil,1.0,0.0,1,1,"['mobil', 'ineq']",0,0,4,5,3,1,2,5,4,More jobs targeted for minorities to make sure fair hiring practices are in place.,2,2,1,2,2,3,1,1,"['increase_aid_to_poor', 'increase_min_wage', 'support_entrepreneurs', 'increase_food_stamps', 'support_housing', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",2,3,"['ineq_mc', 'mobil_mc']",1,Florida,3,21,0,1,2,3,6,3,4,5,1,3,3
1881,decr_ineq_decr_mobil,0.0,1.0,3,3,"['mobil', 'ineq']",0,0,1,2,2,3,4,1,5,It's not government that should fix the problem.,2,2,1,3,2,2,0,0,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'equal_outcomes', 'increase_food_stamps', 'increase_aid_to_poor', 'increase_min_wage', 'support_entrepreneurs', 'support_housing']",3,2,"['mobil_mc', 'ineq_mc']",1,Virginia,2,63,0,1,1,3,6,4,1,1,1,2,1
1882,decr_ineq_incr_mobil,0.0,0.0,1,1,"['mobil', 'ineq']",0,0,4,1,2,1,3,4,5,provide free access to higher education,1,3,1,3,4,5,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'increase_estate_tax', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'support_housing', 'increase_aid_to_poor', 'increase_min_wage', 'support_entrepreneurs', 'increase_food_stamps']",2,1,"['mobil_mc', 'ineq_mc']",1,Texas,2,47,0,0,3,5,1,5,4,5,1,4,3
1883,incr_ineq_incr_mobil,1.0,0.0,1,3,"['mobil', 'ineq']",0,1,5,2,2,3,1,5,4,Wish I knew,2,3,2,3,4,3,1,1,"['equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'support_entrepreneurs', 'increase_aid_to_poor', 'support_housing', 'increase_min_wage', 'increase_food_stamps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,2,"['ineq_mc', 'mobil_mc']",1,Michigan,3,30,0,1,1,4,4,11,3,4,1,3,2
1884,incr_ineq_incr_mobil,1.0,0.0,2,1,"['mobil', 'ineq']",1,1,5,3,5,1,4,2,3,"Offer bill pay assistance to those who for a season, can't pay their bills.",1,2,1,3,4,3,1,1,"['govt_should_take_active_steps', 'income_result_of_circumstances', 'equal_outcomes', 'increase_aid_to_poor', 'support_housing', 'support_entrepreneurs', 'increase_food_stamps', 'increase_min_wage', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,1,"['mobil_mc', 'ineq_mc']",1,Georgia,3,60,0,0,1,6,2,2,5,1,1,2,3
1885,decr_ineq_decr_mobil,0.0,1.0,3,2,"['mobil', 'ineq']",0,1,5,4,2,1,4,5,3,Cap profit margins or give back to employees ,2,3,2,3,3,3,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_min_wage', 'support_housing', 'increase_food_stamps', 'increase_aid_to_poor', 'support_entrepreneurs', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'equal_outcomes']",3,2,"['mobil_mc', 'ineq_mc']",1,Massachusetts,3,60,1,0,1,7,2,9,1,1,2,3,3
1886,incr_ineq_incr_mobil,1.0,0.0,3,2,"['ineq', 'mobil']",0,0,3,4,1,2,3,4,5,i really don't know what can be done but i'm sure there are alot of things,2,2,2,3,4,4,1,1,"['high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'support_entrepreneurs', 'increase_aid_to_poor', 'increase_min_wage', 'increase_food_stamps', 'support_housing', 'govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances']",2,3,"['mobil_mc', 'ineq_mc']",1,New York,3,46,0,1,1,2,6,1,4,4,1,4,3
1887,incr_ineq_decr_mobil,1.0,1.0,3,2,"['ineq', 'mobil']",1,1,4,4,3,4,1,5,2,stop giving huge tax breaks to the  rich ,3,3,3,3,4,4,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps', 'increase_aid_to_poor', 'increase_min_wage', 'increase_food_stamps', 'support_entrepreneurs', 'support_housing']",3,3,"['ineq_mc', 'mobil_mc']",1,New York,2,60,0,0,1,3,1,7,3,4,1,4,2
1888,decr_ineq_decr_mobil,0.0,1.0,3,3,"['mobil', 'ineq']",1,1,5,5,3,1,2,5,4,They need to close the gap between economic classes. Too many “middle-class” families are struggling to make ends meet. They make too much for any sort of assistance and still can’t afford to live. ,2,3,1,3,4,4,1,1,"['support_entrepreneurs', 'support_housing', 'increase_food_stamps', 'increase_aid_to_poor', 'increase_min_wage', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps']",3,3,"['mobil_mc', 'ineq_mc']",1,Pennsylvania,3,40,1,1,1,3,6,6,4,5,2,3,2
1889,decr_ineq_incr_mobil,0.0,0.0,2,3,"['mobil', 'ineq']",1,0,1,4,3,1,2,5,4,to offer more high paying jobs ,3,2,3,3,5,5,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_taxes_on_millionares', 'increase_estate_tax', 'high_earners_rarely_deserving', 'increase_min_wage', 'support_housing', 'increase_aid_to_poor', 'increase_food_stamps', 'support_entrepreneurs', 'equal_outcomes', 'govt_should_take_active_steps', 'income_result_of_circumstances']",3,3,"['mobil_mc', 'ineq_mc']",1,Texas,2,24,0,0,2,3,2,3,4,3,3,1,2
1890,decr_ineq_incr_mobil,0.0,0.0,3,2,"['ineq', 'mobil']",0,0,3,3,2,3,1,4,5,don't know,1,3,3,3,3,4,1,1,"['support_housing', 'increase_aid_to_poor', 'increase_food_stamps', 'increase_min_wage', 'support_entrepreneurs', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax', 'income_result_of_circumstances', 'equal_outcomes', 'govt_should_take_active_steps']",2,2,"['mobil_mc', 'ineq_mc']",1,Pennsylvania,2,70,0,0,1,3,6,2,2,2,1,5,3
1891,decr_ineq_decr_mobil,0.0,1.0,1,1,"['mobil', 'ineq']",1,0,2,3,1,5,3,2,4,I’m not sure what they can do I think we will always have this problem,1,2,1,3,3,3,1,1,"['high_earners_rarely_deserving', 'increase_taxes_on_millionares', 'increase_estate_tax', 'support_entrepreneurs', 'increase_aid_to_poor', 'increase_food_stamps', 'support_housing', 'increase_min_wage', 'govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,1,"['mobil_mc', 'ineq_mc']",1,Georgia,3,52,1,1,1,3,1,9,1,3,1,3,1
1892,incr_ineq_decr_mobil,1.0,1.0,3,2,"['ineq', 'mobil']",0,0,2,3,1,4,3,5,2,"Do for americans, ot illegals",2,3,2,3,4,4,1,1,"['high_earners_rarely_deserving', 'increase_estate_tax', 'increase_taxes_on_millionares', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'equal_outcomes', 'increase_min_wage', 'support_entrepreneurs', 'increase_aid_to_poor', 'support_housing', 'increase_food_stamps', 'ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank']",3,2,"['mobil_mc', 'ineq_mc']",1,Maryland,2,65,0,0,1,4,6,5,2,2,1,4,2
1893,decr_ineq_incr_mobil,0.0,0.0,3,2,"['ineq', 'mobil']",0,0,5,1,3,2,1,4,5,Gas in California ,1,3,2,2,3,3,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'equal_outcomes', 'income_result_of_circumstances', 'govt_should_take_active_steps', 'increase_food_stamps', 'increase_min_wage', 'support_housing', 'support_entrepreneurs', 'increase_aid_to_poor']",2,2,"['mobil_mc', 'ineq_mc']",1,California,2,28,0,0,3,3,5,1,1,1,1,4,1
1894,incr_ineq_decr_mobil,1.0,1.0,3,1,"['mobil', 'ineq']",1,0,5,2,3,1,2,5,4,I dont pay attention to that kid of stuff so cant give an answer.,2,3,1,3,5,4,1,1,"['ineq_is_a_serious_problem', 'how_to_fix_ineq_text', 'how_to_fix_ineq_rank', 'increase_estate_tax', 'increase_taxes_on_millionares', 'high_earners_rarely_deserving', 'govt_should_take_active_steps', 'equal_outcomes', 'income_result_of_circumstances', 'increase_food_stamps', 'support_entrepreneurs', 'increase_min_wage', 'increase_aid_to_poor', 'support_housing']",3,3,"['mobil_mc', 'ineq_mc']",1,Pennsylvania,3,26,0,1,1,3,4,1,5,5,1,3,4
